Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fill in your catalog information below. Avoid some of the most common errors by making sure: 1) each row contains an item name; 2) an item and its variations have the same category and description; 3) GTINs are 8,12, 13, or 14 characters and contain numbers only; and 4) every item referencing an option set has both an option set name and an option value.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Created by Square,Example item,Example item name for customers to see,Small,Ounce 1.000,A12345,100% organic soft cotton t-shirt,"Separate multiple categories with a comma. Indicate subcategories by including their category hierarchy with the greater-than symbol. For example: New arrivals, Women’s > Accessories > Hats & Beanies",Sales of this item will be attributed to the Reporting Category in the category sales report.,Search engine display name,Search engine description,Identifier within a URL. Use hyphens instead of spaces.,653412483659,"Visible, Hidden, Unavailable","Physical, Prepared food and beverage, Digital, Donation, Event, Membership, Other",,Social media link title,Social media link description,,,,,24.99,20.99,Y or N,Y or N,Y or N,Y or N,Y or N,Sizes,Small,12.99,KT's Clothes,ABC123,Y or N,10,15,Y or N,5,$10.99,Y or N,10,15,Y or N,5,$10.99
,Ultimate Kit for Commercial 50',The ULTIMATE Commercial Kit 50',Regular,,T-ULTIMATE-C-50,"This is the perfect set up for anyone looking to get serious about commercial window cleaning. This upgraded kit is designed for those looking for more water flow for faster rinsing in all water conditions. Like all of our RO/DI systems this system includes your first set of pre-filter and post-filters FREE of charge so you're not left stranded on the job when your first filters go bad. Bundle and Save BIG! Want to add a second operator? Choose your additional pole here! Looking for a kit like this made for residential work? Check out our Ultimate Residential Kit! This bundle includes our: Tucker® Max Output RO/DI System Tucker® Hose Reel w/ 150' of Hose Tucker® 50-HM, Bare Tucker® Junior Pole, Bare Tucker® XL Boar's Hair Water Fed Brush w/ 4 Pencil Jets Tucker® XL Dual Trim - Boar and Nylon Bristle brush Tucker® XL Honey Badger Brush - 4 Pencil Jets Tucker® Over the Top Rinse Bar XL Tucker® XL Alpha Scrubber Tucker® Mini Walnut Scrubber Tucker® Male and Female Quick Connect for...",Tucker > Catalog,Tucker,The ULTIMATE Commercial Kit 50' | Catalog | AZ Cleaning Supplies,This is the perfect set up for anyone looking to get serious about commercial window cleaning. This upgraded kit is designed for those looking for more water...,the-ultimate-commercial-kit-50,,Hidden,Physical,209.999,The ULTIMATE Commercial Kit 50' | Catalog | AZ Cleaning Supplies,This is the perfect set up for anyone looking to get serious about commercial window cleaning. This upgraded kit is designed for those looking for more water...,N,N,N,N,9804.55,,N,Y,N,Y,N,,,6863.19,Tucker,T-ULTIMATE-C-50,N,,,N,,,Y,,,N,,9804.55
,Ultimate Kit for Commercial 60',The ULTIMATE Commercial Kit 60',Regular,,T-ULTIMATE-C-60,"This is the perfect set up for anyone looking to get serious about commercial window cleaning. This upgraded kit is designed for those looking for more water flow for faster rinsing in all water conditions. Like all of our RO/DI systems this system includes your first set of pre-filter and post-filters FREE of charge so you're not left stranded on the job when your first filters go bad. Bundle and Save BIG! Want to add a second operator? Choose your additional pole here! Looking for a kit like this made for residential work? Check out our Ultimate Residential Kit! This bundle includes our: Tucker® Max Output RO/DI System Tucker® Hose Reel w/ 150' of Hose Tucker® 50-HM, Bare 2x Tucker® Modular Pole Extensions Tucker® Junior Pole, Bare Tucker® XL Boar's Hair Water Fed Brush w/ 4 Pencil Jets Tucker® XL Dual-Trim Boar and Nylon Water Fed Brush w/ 4 Pencil Jets Tucker® XL Honey Badger Brush Tucker® Over the Top Rinse Bar XL Tucker® XL Alpha Scrubber Tucker® Mini Walnut Scrubber Tucker®...",Tucker > Catalog,Tucker,The ULTIMATE Commercial Kit 60' | Catalog | AZ Cleaning Supplies,This is the perfect set up for anyone looking to get serious about commercial window cleaning. This upgraded kit is designed for those looking for more water...,the-ultimate-commercial-kit-60,,Hidden,Physical,209.999,The ULTIMATE Commercial Kit 60' | Catalog | AZ Cleaning Supplies,This is the perfect set up for anyone looking to get serious about commercial window cleaning. This upgraded kit is designed for those looking for more water...,N,N,N,N,10310.00,,N,Y,N,Y,N,,,7217.00,Tucker,T-ULTIMATE-C-60,N,,,N,,,Y,,,N,,10310.00
,Ultimate Kit for Commercial 70',The ULTIMATE Commercial Kit 70',Regular,,T-ULTIMATE-C-70,"Bundle and Save BIG! Want to add a second operator? Choose your additional pole here! Looking for a kit like this made for residential work? Check out our Ultimate Residential Kit! This is the perfect set up for anyone looking to get serious about commercial window cleaning. This upgraded kit is designed for those looking for more water flow for faster rinsing in all water conditions. Like all of our RO/DI systems this system includes your first set of pre-filter and post-filters FREE of charge so you're not left stranded on the job when your first filters go bad. This bundle includes our: Tucker® Max Output RO/DI System Tucker® Hose Reel w/ 150' of Hose Tucker® 50-HM, Bare 4x Tucker® Modular Pole Extensions Tucker® Junior Pole, Bare Tucker® XL Boar's Hair Water Fed Brush w/ 4 Pencil Jets Tucker® XL Dual-Trim Boar and Nylon Water Fed Brush w/ 4 Pencil Jets Tucker® XL Honey Badger Brush Tucker® Over the Top Rinse Bar XL Tucker® XL Alpha Scrubber Tucker® Mini Walnut Scrubber Tucker®...",Tucker > Catalog,Tucker,The ULTIMATE Commercial Kit 70' | Catalog | AZ Cleaning Supplies,Bundle and Save BIG! Want to add a second operator? Choose your additional pole here! Looking for a kit like this made for residential work? Check out our...,the-ultimate-commercial-kit-70,,Hidden,Physical,209.999,The ULTIMATE Commercial Kit 70' | Catalog | AZ Cleaning Supplies,Bundle and Save BIG! Want to add a second operator? Choose your additional pole here! Looking for a kit like this made for residential work? Check out our...,N,N,N,N,10815.44,,N,Y,N,Y,N,,,7570.81,Tucker,T-ULTIMATE-C-70,N,,,N,,,Y,,,N,,10815.44
,Ultimate Residential Kit H2PRO,Ultimate Residential Kit H2PRO,Regular,,T-ULTIMATE-KIT-RES-H2PRO-110,Ultimate Residential Kit H2PRO | Official Tucker SKU: T-ULTIMATE-KIT-RES-H2PRO-110 | Category: Pure Water Systems,Tucker > Pure Water Systems,Tucker,Ultimate Residential Kit H2PRO | Pure Water Systems | AZ Cleaning Supplies,Ultimate Residential Kit H2PRO. Category: Pure Water Systems. Vendor code: T-ULTIMATE-KIT-RES-H2PRO-110. Available at AZ Cleaning Supplies.,ultimate-residential-kit-h2pro,,Hidden,Physical,,Ultimate Residential Kit H2PRO | Pure Water Systems | AZ Cleaning Supplies,Ultimate Residential Kit H2PRO. Category: Pure Water Systems. Vendor code: T-ULTIMATE-KIT-RES-H2PRO-110. Available at AZ Cleaning Supplies.,N,N,N,N,6143.95,,N,Y,N,Y,N,,,4300.77,Tucker,T-ULTIMATE-KIT-RES-H2PRO-110,N,,,N,,,Y,,,N,,6143.95
,Ultimate Residential Kit H2PRO(WP),Ultimate Residential Kit H2PRO(WP),Regular,,T-ULTIMATE-KIT-RES-H2PRO,Ultimate Residential Kit H2PRO(WP) | Official Tucker SKU: T-ULTIMATE-KIT-RES-H2PRO | Category: Pure Water Systems,Tucker > Pure Water Systems,Tucker,Ultimate Residential Kit H2PRO(WP) | Pure Water Systems | AZ Cleaning Supplies,Ultimate Residential Kit H2PRO(WP). Category: Pure Water Systems. Vendor code: T-ULTIMATE-KIT-RES-H2PRO. Available at AZ Cleaning Supplies.,ultimate-residential-kit-h2pro-wp,,Hidden,Physical,,Ultimate Residential Kit H2PRO(WP) | Pure Water Systems | AZ Cleaning Supplies,Ultimate Residential Kit H2PRO(WP). Category: Pure Water Systems. Vendor code: T-ULTIMATE-KIT-RES-H2PRO. Available at AZ Cleaning Supplies.,N,N,N,N,3999.00,,N,Y,N,Y,N,,,2799.30,Tucker,T-ULTIMATE-KIT-RES-H2PRO,N,,,N,,,Y,,,N,,3999.00
,Ultimate Residential Kit with Tucker® 40 upgrade,ULTIMATE Rival Residential Kit - Tucker 40 upgrade,Regular,,T-ULTIMATE-KIT-RES-40UGK,The industries first and original Ultimate Residential Kit. Now with the new Rival V2! This is the perfect set up for anyone looking to get serious about residential window cleaning. This upgraded entry-level kit is designed for those looking for more water flow for faster rinsing in all water conditions. Like all of our RO/DI systems this system includes your first set of pre-filter and post-filters FREE of charge so you're not left stranded on the job when your first filters go bad. Looking for a kit like this made for commercial work? Check out our Ultimate Commercial Kit! This bundle includes our: Tucker® Multi-Stage RO/DI Mobile Cart - RIVAL-V2 The Tucker® Hose Reel w/ 150' of hose The Tucker® ECO-30 Pole - BARE The Tucker® Junior Pole - BARE The Tucker® Standard Size Boar Hair Water Fed Brush with 4 Pencil Jets The Tucker® Standard Size Hybrid Water Fed Brush with 2 Pencil Jets The Tucker® Standard Size GLIDE Water Fed Brush with 4 Pencil Jets The Tucker® Standard Size Over...,Tucker > Catalog,Tucker,ULTIMATE Rival Residential Kit - Tucker 40 upgrade | AZ Cleaning Supplies,The industries first and original Ultimate Residential Kit. Now with the new Rival V2! This is the perfect set up for anyone looking to get serious about...,the-ultimate-residential-kit-t-ultimate-kit-res-40ugk,,Hidden,Physical,89.001,ULTIMATE Rival Residential Kit - Tucker 40 upgrade | AZ Cleaning Supplies,The industries first and original Ultimate Residential Kit. Now with the new Rival V2! This is the perfect set up for anyone looking to get serious about...,N,N,N,N,3499.00,,N,Y,N,Y,N,,,2449.30,Tucker,T-ULTIMATE-KIT-RES-40UGK,N,,,N,,,Y,,,N,,3499.00
,Ultimate Tucker Skid - Maverick,Ultimate Residential Skid - Designed for Compact Pick Ups,Regular,,T-SKID-ULT-MAV,"Introducing the Tucker® Ultimate residential Skid Designed for Compact Pick Ups . A first of its kind all in one drop in skid designed specifically with the professional window cleaner in mind. Whether you're looking to upgrade your existing set up, get a new truck on the road, or simply start a business this is the best option for you. It's essentially a business in a box! Made from aluminum and powder coated in the color of your choice. Designed to easily be forklifted in/out of your truck for storage. These skids are lightweight at only 600 pounds. They feature the following built in amenities. -Custom Tucker® 5 stage RO/DI system (capable of producing pure water at a high rate and on demand in the event you need to do so on the job site) -50-gallon pure water holding tank (more than enough for the pro) -5.3 GPM battery powered booster pump (the best 12-volt booster pumps on the market) -On board inline TDS meter for monitoring RO water quality as well as DI water (check your...",Tucker > Catalog,Tucker,Ultimate Residential Skid - Designed for Compact Pick Ups | AZ Cleaning...,Introducing the Tucker® Ultimate residential Skid Designed for Compact Pick Ups . A first of its kind all in one drop in skid designed specifically with the...,ultimate-residential-skid-maverick,,Hidden,Physical,599.999,Ultimate Residential Skid - Designed for Compact Pick Ups | AZ Cleaning...,Introducing the Tucker® Ultimate residential Skid Designed for Compact Pick Ups . A first of its kind all in one drop in skid designed specifically with the...,N,N,N,N,20998.95,,N,Y,N,Y,N,,,14699.27,Tucker,T-SKID-ULT-MAV,N,,,N,,,Y,,,N,,20998.95
,Union Ball Valve 1/2OD x 1/2OD,Union Ball Valve 1/2OD x 1/2OD,Regular,,62014-BV,Union Ball Valve 1/2OD x 1/2OD | Official Tucker SKU: 62014-BV | Category: Accessories,Tucker > Accessories,Tucker,Union Ball Valve 1/2OD x 1/2OD | Accessories | AZ Cleaning Supplies,Union Ball Valve 1/2OD x 1/2OD. Category: Accessories. Vendor code: 62014-BV. Available at AZ Cleaning Supplies.,union-ball-valve-1-2od-x-1-2od,,Hidden,Physical,,Union Ball Valve 1/2OD x 1/2OD | Accessories | AZ Cleaning Supplies,Union Ball Valve 1/2OD x 1/2OD. Category: Accessories. Vendor code: 62014-BV. Available at AZ Cleaning Supplies.,N,N,N,N,35.82,,N,Y,N,Y,N,,,25.08,Tucker,62014-BV,N,,,N,,,Y,,,N,,35.82
,Union Ball Valve 1/2OD x 1/2OD - drilled,Replacement Plastic Bypass Valve,Regular,,62014-BV-BYPASS,"This is the replacement bypass valve for all of the Tucker® water fed pole systems. This is used for the waste line on Tucker® systems. Internal diameter is 1/2""",Tucker > Accessories,Tucker,Replacement Plastic Bypass Valve | Accessories | AZ Cleaning Supplies,This is the replacement bypass valve for all of the Tucker® water fed pole systems. This is used for the waste line on Tucker® systems. Internal diameter is...,replacement-plastic-bypass-valve,,Hidden,Physical,1.001,Replacement Plastic Bypass Valve | Accessories | AZ Cleaning Supplies,This is the replacement bypass valve for all of the Tucker® water fed pole systems. This is used for the waste line on Tucker® systems. Internal diameter is...,N,N,N,N,35.82,,N,Y,N,Y,N,,,25.08,Tucker,62014-BV-BYPASS,N,,,N,,,Y,,,N,,35.82
,Union Ball Valve 5/16OD x 5/16OD,"Inline Ball Valve for 5/16"" Pole Tubing",Regular,,62014-BV-5/16,"Small inline ball valve for 5/16"" OD pole hose tubing. Simply cut your line where you would like to install the valve and push the valve to fit into place.",Tucker > Accessories,Tucker,"Inline Ball Valve for 5/16"" Pole Tubing | Accessories | AZ Cleaning Supplies","Small inline ball valve for 5/16"" OD pole hose tubing. Simply cut your line where you would like to install the valve and push the valve to fit into place....",inline-ball-valve-for-5-16-pole-tubing,,Hidden,Physical,1.001,"Inline Ball Valve for 5/16"" Pole Tubing | Accessories | AZ Cleaning Supplies","Small inline ball valve for 5/16"" OD pole hose tubing. Simply cut your line where you would like to install the valve and push the valve to fit into place....",N,N,N,N,31.49,,N,Y,N,Y,N,,,22.05,Tucker,62014-BV-5/16,N,,,N,,,Y,,,N,,31.49
,V2 Lever Complete for CF Pole Clamp,V2 Lever Complete for CF Pole Clamp,Regular,,T-LEVER-V2-COMP,"This is the complete lever assembly needed for the new Tucker® v2 Clamp Range. Includes - Lever, Barrel, Bolt, and EZ Adjust Knob. Easily assembles onto the Tucker® v2 clamp bodies. One size fits all.",Tucker > Water Fed Pole Parts,Tucker,V2 Lever Complete for CF Pole Clamp | AZ Cleaning Supplies,"This is the complete lever assembly needed for the new Tucker® v2 Clamp Range. Includes - Lever, Barrel, Bolt, and EZ Adjust Knob. Easily assembles onto the...",v2-lever-complete-for-cf-pole-clamp,,Hidden,Physical,,V2 Lever Complete for CF Pole Clamp | AZ Cleaning Supplies,"This is the complete lever assembly needed for the new Tucker® v2 Clamp Range. Includes - Lever, Barrel, Bolt, and EZ Adjust Knob. Easily assembles onto the...",N,N,N,N,12.02,,N,Y,N,Y,N,,,8.42,Tucker,T-LEVER-V2-COMP,N,,,N,,,Y,,,N,,12.02
,"Water Fed Brush │ Alpha Boar and Nylon Bristle Hybrid - 4 Pencil Jets, Rinse Bar, and Swivel Neck","Water Fed Brush │ Alpha Boar and Nylon Bristle Hybrid - 4 Pencil Jets, Rinse Bar, and Swivel Neck",Regular,,WATER-FED-BRUSH-│-ALPHA-BOAR-AND-NYLON-BRISTL,"Water Fed Brush │ Alpha Boar and Nylon Bristle Hybrid - 4 Pencil Jets, Rinse Bar, and Swivel Neck | Official Tucker SKU: WATER-FED-BRUSH-│-ALPHA-BOAR-AND-NYLON-BRISTL | Category: Accessories",Tucker > Accessories,Tucker,Water Fed Brush │ Alpha Boar and Nylon Bristle Hybrid - 4 Pencil Jets...,"Water Fed Brush │ Alpha Boar and Nylon Bristle Hybrid - 4 Pencil Jets, Rinse Bar, and Swivel Neck. Category: Accessories. Vendor code...",water-fed-brush-alpha-boar-and-nylon-bristle-hybrid-4-pencil-jets-rinse-bar-and-swivel-neck,,Hidden,Physical,,Water Fed Brush │ Alpha Boar and Nylon Bristle Hybrid - 4 Pencil Jets...,"Water Fed Brush │ Alpha Boar and Nylon Bristle Hybrid - 4 Pencil Jets, Rinse Bar, and Swivel Neck. Category: Accessories. Vendor code...",N,N,N,N,205.21,,N,Y,N,Y,N,,,160.99,Tucker,WATER-FED-BRUSH-│-ALPHA-BOAR-AND-NYLON-BRISTL,N,,,N,,,Y,,,N,,205.21
,"Water Fed Brush │ Alpha Premium Boar Brush - 4 Pencil Jets, Rinse Bar and Swivel Neck","Water Fed Brush │ Alpha Premium Boar Brush - 4 Pencil Jets, Rinse Bar and Swivel Neck",Regular,,WATER-FED-BRUSH-│-ALPHA-PREMIUM-BOAR-BRUSH,"Water Fed Brush │ Alpha Premium Boar Brush - 4 Pencil Jets, Rinse Bar and Swivel Neck | Official Tucker SKU: WATER-FED-BRUSH-│-ALPHA-PREMIUM-BOAR-BRUSH | Category: Accessories",Tucker > Accessories,Tucker,"Water Fed Brush │ Alpha Premium Boar Brush - 4 Pencil Jets, Rinse Bar and...","Water Fed Brush │ Alpha Premium Boar Brush - 4 Pencil Jets, Rinse Bar and Swivel Neck. Category: Accessories. Vendor code...",water-fed-brush-alpha-premium-boar-brush-4-pencil-jets-rinse-bar-and-swivel-neck,,Hidden,Physical,,"Water Fed Brush │ Alpha Premium Boar Brush - 4 Pencil Jets, Rinse Bar and...","Water Fed Brush │ Alpha Premium Boar Brush - 4 Pencil Jets, Rinse Bar and Swivel Neck. Category: Accessories. Vendor code...",N,N,N,N,228.21,,N,Y,N,Y,N,,,171.60,Tucker,WATER-FED-BRUSH-│-ALPHA-PREMIUM-BOAR-BRUSH,N,,,N,,,Y,,,N,,228.21
,Water Fed Brush │ Alpha Scrubber,Water Fed Brush │ Alpha Scrubber,Regular,,T-ALPHA-SCRUB,Water Fed Brush │ Alpha Scrubber | Official Tucker SKU: T-ALPHA-SCRUB | Category: Accessories,Tucker > Accessories,Tucker,Water Fed Brush │ Alpha Scrubber | Accessories | AZ Cleaning Supplies,Water Fed Brush │ Alpha Scrubber. Category: Accessories. Vendor code: T-ALPHA-SCRUB. Available at AZ Cleaning Supplies.,water-fed-brush-alpha-scrubber,,Hidden,Physical,,Water Fed Brush │ Alpha Scrubber | Accessories | AZ Cleaning Supplies,Water Fed Brush │ Alpha Scrubber. Category: Accessories. Vendor code: T-ALPHA-SCRUB. Available at AZ Cleaning Supplies.,N,N,N,N,90.13,,N,Y,N,Y,N,,,72.10,Tucker,T-ALPHA-SCRUB,N,,,N,,,Y,,,N,,90.13
,Water Fed Brush │ Dual Trim - Boar and Nylon Bristle Hybrid - 4 Pencil Jets,Water Fed Brush │ Dual Trim - Boar & Nylon Bristle Hybrid - 2 Pencil Jets,Regular,,T-12HY-LT,"ALL STANDARD BRUSHES NOW INCLUDE THE LOCT SYSTEM TUCKER DUAL TRIM WATER FED BRUSH - BOAR AND NYLON BRISTLE HYBRID - 2 PENCIL JETS Our dual trim, hybrid water fed brushes are the ultimate glass cleaning brush for solar panel and window cleaning businesses. This hybrid, dual trim brush has bristles that are longer on the outer edge of the brush, allowing the operator to splay the bristles into corners and sides of the glass. The shorter, inner bristles remain upright and allow the tip of the bristle fiber to continue scrubbing directly on inner surface of the glass. This brush comes with 2 individually plumbed pencil jets, which help direct a high-pressure stream of water that assists the brush operator by blasting away stubborn dirt. Brush may come in red or black depending on availability. Details: Made in USA Dual Trim Nylon and Boar Bristle Material Lightweight LOCT Socket 2 Pencil Jets Jets Plumbed separately 5/16"" OD Tubing Tee Connectors Specs: 11""W x 3""H, 10oz, If you're...",Tucker > Accessories,Tucker,Water Fed Brush │ Dual Trim - Boar & Nylon Bristle Hybrid - 2 Pencil Jets |...,"ALL STANDARD BRUSHES NOW INCLUDE THE LOCT SYSTEM TUCKER DUAL TRIM WATER FED BRUSH - BOAR AND NYLON BRISTLE HYBRID - 2 PENCIL JETS Our dual trim, hybrid water...",water-fed-brush-dual-trim-boar-nylon-bristle-hybrid-2-pencil-jets,,Hidden,Physical,1.001,Water Fed Brush │ Dual Trim - Boar & Nylon Bristle Hybrid - 2 Pencil Jets |...,"ALL STANDARD BRUSHES NOW INCLUDE THE LOCT SYSTEM TUCKER DUAL TRIM WATER FED BRUSH - BOAR AND NYLON BRISTLE HYBRID - 2 PENCIL JETS Our dual trim, hybrid water...",N,N,N,N,168.06,,N,Y,N,Y,N,,,105.22,Tucker,T-12HY-LT,N,,,N,,,Y,,,N,,168.06
